Province,County,Povy,NTL,Slope,RoadDensity,RailwayDensity,PopuDensity,ConstructionLand,EducationYear,ImmigrantPopu,PerHousing,NonAgriculturalPopu,Istrain
贵州省,赫章县,1,0.0018917521464110894,0.0016098599594938463,0.00019642150846039058,0.0,0.004960678980110996,0.00062,0.38689407540394966,0.0016442755047114547,0.28961424332344216,0.05070537722347168,1
贵州省,红花岗区,0,0.04714828426439945,0.0,0.00166872755152814,0.014061399613603462,0.02001882980657535,0.02322,0.6615798922800717,0.026033552992921268,0.3959940652818992,0.47975874054385603,1
贵州省,花溪区,0,0.0668042392586561,0.0,0.0011495616577165883,0.0379349309749651,0.019496977893985228,0.04433,0.6561938958707361,0.009374202744071705,0.493026706231454,0.31649969331425065,1
贵州省,惠水县,0,0.0037943408435790345,0.0,0.00021802686819058034,0.0,0.0034373702150253204,0.004030000000000001,0.42818671454219026,0.0016381676139900767,0.41394658753709207,0.10222858311183806,1
贵州省,剑河县,1,0.0009536164666032988,0.0,7.838860530309229e-05,0.0,0.0021559953560142528,0.00046,0.4111310592459605,0.0006948900289936874,0.4369436201780416,0.08321406665303618,1
贵州省,江口县,1,0.0020295311488911115,0.05366199864979487,9.662878351773893e-05,0.0016829631377320764,0.002272110905938292,0.00107,0.46947935368043087,0.00048142707891065924,0.4722551928783384,0.12860355755469227,1
贵州省,金沙县,0,0.005056024967412944,0.0,6.3502428598953735e-06,0.0,0.005454217786007313,0.00158,0.48473967684021546,0.0049332963518821625,0.3930267062314541,0.09987732570026578,1
贵州省,开阳县,0,0.00757165282168301,0.06084578234000935,0.00016189206290970944,0.0025211149321594135,0.004344884815760411,0.00297,0.5179533213644524,0.002127268709448108,0.4876854599406528,0.15099161725618482,1
贵州省,凯里市,0,0.016832259482755952,0.0,0.0006654618496973986,0.01765541543811864,0.009170933382918384,0.01754,0.6247755834829444,0.013165480143638796,0.34703264094955494,0.3488039255775915,1
贵州省,六枝特区,1,0.00806858607781882,0.03460333396804515,1.1247085065237229e-05,0.00768892486102354,0.0069046123482365785,0.006670000000000001,0.42818671454219026,0.0025166075897903005,0.34866468842729975,0.22275608260069513,1
贵州省,南明区,0,0.19078366838916222,0.0,0.004194340998963412,0.14619969275695574,0.1249051471160158,0.21256,0.7657091561938958,0.05119665325175488,0.32774480712166176,0.633203843794725,1
贵州省,普安县,1,0.002978503379455758,0.04230642732261247,0.0003264170170051678,0.004187191356666649,0.004394607721111445,0.0027900000000000004,0.4371633752244165,0.0010851685848314763,0.3541543026706232,0.06532406460846452,1
贵州省,七星关区,0,0.004565284025995337,0.0005019993422077585,0.00031078177996368244,0.0019562424827369034,0.008263768719457037,0.0020599999999999998,0.48473967684021546,0.005175889242328685,0.30504451038575675,0.13596401553874463,1
贵州省,黔西县,0,0.0051427173734677895,0.0,6.083599739809979e-05,0.004912368661209484,0.006864814936468092,0.00078,0.4622980251346499,0.003764809873107787,0.3419881305637983,0.08648538131261499,1
贵州省,晴隆县,1,0.0022153005904372086,0.03669788294760166,0.00020145251072615274,0.003662514041539888,0.004723739633307093,0.00379,0.4021543985637343,0.0010391244855472428,0.3548961424332345,0.06634635043958291,1
贵州省,仁怀市,0,0.007802316544936081,0.0009693780401253268,0.0002717132523687803,0.0,0.007374578106874342,0.0028100000000000004,0.5008976660682226,0.0020015088056207627,0.45830860534124634,0.13402167245961968,1
贵州省,三穗县,1,0.0033128883742387324,0.0,0.0001955215180550709,0.005234643258669485,0.003751582074367715,0.0028899999999999998,0.49012567324955114,0.000782123237501572,0.4405044510385757,0.12124309957063993,1
贵州省,施秉县,1,0.0019722522377477315,0.0011251709394311828,0.00011589193219309057,0.004237851496341173,0.0021420933025027987,0.0012900000000000001,0.4730700179533213,0.0006881556879419117,0.4157270029673591,0.11245144142302187,1
贵州省,台江县,1,0.0017431365931742117,0.001592549637348751,0.00018639863394648878,0.006061616524624039,0.0022444658613125414,0.00368,0.42728904847396765,0.0005661544860969529,0.34643916913946593,0.11664281333060723,1
贵州省,万山区,0,0.0023437911208399258,0.0,0.0009502333479470906,0.0,0.00349517349015189,0.00271,0.5287253141831239,0.00036584699295227717,0.4514836795252226,0.2914536904518503,1
贵州省,望谟县,1,0.0010774627609673633,0.0,0.00016659884502945584,0.0,0.0020263913148113656,0.00033,0.3429084380610413,0.0005523725788282027,0.3448071216617211,0.04201594765896545,1
贵州省,瓮安县,0,0.007714076060201684,0.04864200522771729,7.184271235508393e-05,0.0,0.004744799494690577,0.00153,0.5511669658886894,0.0015684750147333287,0.4507418397626114,0.0950725822940094,1
贵州省,乌当区,0,0.020173013273226598,0.0,0.0007971958490251227,0.03824983250045368,0.004624325635084456,0.014530000000000001,0.6517055655296229,0.018414820687206616,0.5864985163204749,0.3608668983847884,1
贵州省,务川仡佬族苗族自治县,1,0.001342184215170552,0.019993422077584866,0.00011199570043838365,0.0,0.002821353363318716,0.00145,0.43087971274685816,0.0009559632041869434,0.4075667655786351,0.08321406665303618,1
贵州省,西秀区,0,0.029473869979967864,0.0,0.00044946974242319316,0.014502356885700025,0.011188798953242176,0.02265,0.552064631956912,0.009703245780113116,0.376706231454006,0.28716008996115316,1
贵州省,沿河土家族自治县,1,0.0020883581387140422,0.018920182104588967,0.00013720102178985217,0.0,0.004429283323691501,0.00122,0.45242369838420105,0.0007340431746435458,0.44317507418397634,0.07534246575342464,1
贵州省,印江土家族苗族自治县,1,0.001839117471306362,0.009728401045543459,5.50559347949908e-05,0.0,0.003524218283872616,0.0010199999999999999,0.46140035906642723,0.000579936393365703,0.47047477744807137,0.09865058270292373,1
贵州省,余庆县,0,0.005090082698363062,0.030725821807543838,0.00036890662614078815,0.0,0.003535988901262176,0.00183,0.5179533213644524,0.00138555151825719,0.5934718100890208,0.12093641382130443,1
贵州省,玉屏侗族自治县,0,0.012827379938758009,0.0,0.0002753188039925766,0.025182846238865176,0.006052228774355834,0.0057599999999999995,0.559245960502693,0.0011697393794351705,0.5632047477744808,0.2093641382130443,1
贵州省,长顺县,1,0.002616252968440868,0.0,9.154747122931914e-05,0.0,0.0031666460150654354,0.0019500000000000001,0.4084380610412926,0.0010624597603545584,0.44258160237388733,0.09946841136781844,1
贵州省,贞丰县,1,0.00461017830770231,0.0,0.00013233771959961539,0.0,0.005137174615995537,0.00396,0.39048473967684016,0.0013803833030314088,0.3908011869436202,0.06971989368227356,1
贵州省,镇宁布依族苗族自治县,1,0.005455429266737053,0.0,0.00027331758309130676,0.00301439723114985,0.0041675938678900895,0.00292,0.4066427289048474,0.0012762359356027855,0.4094955489614244,0.11296258433858107,1
贵州省,镇远县,0,0.003356234577266155,0.0,0.00011348264110804223,0.012980649967213615,0.0026538924715926488,0.00053,0.49371633752244165,0.0019039391666613157,0.48931750741839763,0.15600081782866487,1
贵州省,紫云苗族布依族自治县,1,0.006240305157269313,0.0,0.00016842118585016523,0.0,0.002894744753366595,0.0,0.35727109515260325,0.0010175119491485209,0.37581602373887246,0.06000817828664894,1
海南省,昌江黎族自治县,0,0.009918540099882038,0.014557980924024995,0.0003084451589113618,0.009545511951630746,0.0036471417043949413,0.015269999999999999,0.5700179533213644,0.002453336106420129,0.27017804154302677,0.29707626252300146,1
海南省,澄迈县,0,0.01277319718497373,0.0,0.0004289935632015411,0.008522795516886833,0.0058564865884153895,0.024900000000000002,0.6014362657091561,0.0046040967032581525,0.31498516320474784,0.3112860355755469,1
海南省,儋州市,0,0.016649586198568957,0.0,0.00044550643063827604,0.009680605657429477,0.007286075789096623,0.024409999999999998,0.5628366247755834,0.005942507834152913,0.31824925816023747,0.3616847270496831,1
海南省,定安县,0,0.00795248017685251,0.0,0.0006398372781571166,0.0,0.005979060071663972,0.03277,0.6202872531418312,0.002131497249178293,0.3209198813056381,0.26742997342056835,1
海南省,龙华区,0,0.09614961870822124,0.0,0.0010161282976235402,0.011941522501307531,0.053349019006524896,0.13652,0.8141831238779174,0.03816210122716921,0.34673590504451046,0.5653240646084645,1
海南省,美兰区,0,0.07724138571618765,0.0,0.0012771925951964571,0.018148459896077742,0.041532273521789405,0.09256,0.6750448833034111,0.014961200015723904,0.3004451038575668,0.3107748926599877,1
海南省,琼海市,0,0.008853461968351082,0.004275649569838494,0.00048571531874675095,0.004948044815909853,0.007503259586173724,0.0408,0.6400359066427289,0.007347635925235033,0.3909495548961425,0.2715191167450419,1
海南省,琼中黎族苗族自治县,1,0.0023221180193262144,0.027523412210701242,0.00033799391221893833,0.0,0.00154385962679826,0.00185,0.5996409335727109,0.002218887070268777,0.2971810089020772,0.36372929871191984,1
海南省,屯昌县,0,0.004319139515946758,0.0,0.0003838487028701018,0.0,0.005392915138143306,0.01796,0.5861759425493716,0.0016990899086212563,0.3068249258160238,0.331425066448579,1
海南省,万宁市,0,0.010488233053956734,0.0029427547646661708,0.00037417240851228583,0.0083391822406956,0.007363348301635114,0.02711,0.625673249551167,0.0031308421387452796,0.32551928783382794,0.248108771212431,1
海南省,五指山市,1,0.003938312160777259,0.01834894147380083,0.00029568318316387836,0.0,0.0027853416366025482,0.00617,0.6741472172351884,0.0031300590758322824,0.28471810089020777,0.3706808423635249,1
河北省,安次区,0,0.027791108455296136,0.0,0.0014959964737369718,0.011311957291361686,0.013397443962715137,0.16752,0.7082585278276481,0.006514300373223446,0.4863501483679526,0.2436107135555101,1
河北省,安国市,0,0.006265074416142126,0.0,0.0007086166691326031,0.00713879855554385,0.01672846505900181,0.18841000000000002,0.6175942549371635,0.0009882253962024267,0.4869436201780416,0.10519321202208136,1
河北省,安平县,0,0.010626012056436757,0.0,0.0006449297704505714,0.0,0.014619870297340111,0.17901,0.6175942549371635,0.000799820459335308,0.48456973293768546,0.08730320997750969,1
河北省,安新县,0,0.01097432975933569,0.0,0.00039493367786233113,0.0,0.012298386423324526,0.08127000000000001,0.533213644524237,0.005562878933931886,0.38813056379821964,0.043242690656307495,1
河北省,霸州市,0,0.044033549961143226,0.0,0.0011694005766512438,0.0286422440396443,0.01661750313074563,0.14619,0.5834829443447037,0.008049260295280495,0.4353115727002968,0.10509098343896953,1
河北省,泊头市,0,0.009266798975791147,0.0,0.0008071236934962266,0.0037241148686558583,0.012556576506388502,0.15613,0.6095152603231597,0.0011656674522875852,0.3704747774480713,0.19597219382539358,1
河北省,曹妃甸区,0,0.05962115418554032,0.0,0.0005989743597540927,0.024796354562944514,0.004194220913174041,0.45202,0.7082585278276481,0.006653059121406544,0.44272997032640954,0.18033122060928236,1
河北省,崇礼县,1,0.002367012301033188,0.0,0.00023016276365610223,0.0,0.000941204016452778,0.00602,0.559245960502693,0.0007285617342525656,0.3025222551928784,0.12921692905336332,1
河北省,东光县,0,0.007632027890185491,0.0,0.0008977823543252612,0.03371515539700544,0.010792924459199778,0.10210000000000001,0.5673249551166966,0.0005213632874735149,0.3956973293768547,0.07616029441831935,1
河北省,肥乡县,0,0.01684928834823101,0.0,0.0012633237989505062,0.02409186942812789,0.015674135865691528,0.15810000000000002,0.5565529622980251,7.251162574353781e-05,0.3946587537091989,0.02361480269883459,1
河北省,峰峰矿区,0,0.028275657081995538,0.0,0.001926678217698802,0.06285567639729824,0.033632948566696685,0.22424,0.6759425493716337,0.0011376338000022865,0.4062314540059348,0.6092823553465548,1
河北省,阜城县,1,0.003915090980583997,0.0,0.0005178410632149012,0.01414131420013229,0.01071313876078622,0.14706,0.5789946140035905,0.00016178079782521503,0.44658753709198823,0.06573297894091187,1
河北省,复兴区,0,0.22911874073087893,0.0,0.0022188452892791645,0.14940317360801753,0.11490820270466517,0.79487,0.7746858168761221,0.0038247924922433702,0.3449554896142434,0.841545696176651,1
河北省,沽源县,1,0.0016084537480532913,0.0,0.00032252078525046087,0.0,0.0009982119795935668,0.025339999999999998,0.533213644524237,0.0011448379788018604,0.2746290801186944,0.11153138417501533,1
河北省,古冶区,0,0.06927652090989873,0.0,0.0012123373859882652,0.07014027150505092,0.030464584677741966,0.38618,0.6606822262118491,0.001787419405207337,0.32359050445103865,0.7380903700674708,1
河北省,馆陶县,0,0.006648997928670727,0.0,0.0007815158919634972,0.008714733229174819,0.015289045802176323,0.12975,0.566427289048474,0.00038166486379482,0.46335311572700305,0.04549171948476794,1
河北省,海港区,0,0.16067973038661715,0.0,0.0022255085722800404,0.18567512009188275,0.08236613587014527,0.42667,0.867145421903052,0.026809255114536263,0.43560830860534133,0.7468820282150889,1
河北省,海兴县,1,0.006981834844774151,0.0,0.00064021180832579,0.00963803211282037,0.005138351677734494,0.27015,0.570915619389587,0.0005086776682829607,0.3956973293768547,0.11337149867102841,1
河北省,邯郸县,0,0.04945801765428926,0.0,0.0017631762340640487,0.03314552612695622,0.02041473611309718,0.1649,0.6382405745062836,0.006596365366505549,0.5099406528189911,0.15620527499488857,1
河北省,邯山区,0,0.10657283245763684,0.0,0.0052355180978679305,0.08935425922151302,0.11080487004522621,0.35442999999999997,0.8536804308797127,0.011461848470122157,0.3724035608308606,0.8062768350030668,1
河北省,怀来县,0,0.007740393397754047,0.03699215842406827,0.0004309388840776358,0.0406061235978974,0.004150478753956081,0.03881,0.5906642728904847,0.0025722050566130993,0.3924332344213651,0.23032099775097117,1
河北省,鸡泽县,0,0.008932413981008172,0.0,0.0013673481557989157,0.025197592382807995,0.017740960841860005,0.12389,0.5233393177737882,0.00017900818191115273,0.398219584569733,0.01911674504191372,1
河北省,冀州市,0,0.005859477802099814,0.0,0.0009436259649713896,0.0046714356964663245,0.008760234273461027,0.07996,0.6193895870736086,0.0011291767205419171,0.5390207715133531,0.1101001840114496,1
河北省,晋州市,0,0.01606441245769875,0.0,0.00048615133894311694,0.013472743061047373,0.018787209665394752,0.1877,0.6032315978456014,0.001103805482160809,0.46083086053412464,0.07053772234716826,1
河北省,井陉矿区,0,0.04403974227586143,0.0,0.0017675308460251918,0.02086555583805785,0.02673676652550939,0.24638000000000002,0.7100538599640933,0.002356862755538878,0.47685459940652825,0.9153547331833981,1
河北省,景县,0,0.006895142438719306,0.0,0.0007331791401945577,0.012160098409105128,0.009661450003268731,0.13033,0.5933572710951526,0.0006800118336467412,0.42284866468842736,0.058781435289306884,1
河北省,巨鹿县,1,0.0054523331093779505,0.0,0.0008310936242913247,0.001159950709824666,0.013382873847135627,0.13836,0.5951526032315979,0.0002842518374179722,0.41988130563798226,0.061950521365773864,1
河北省,开平区,0,0.0752443642195671,0.0,0.0016138728568237798,0.05241493080371955,0.019680822212618385,0.34630000000000005,0.6570915619389587,0.005792472980022656,0.3866468842729971,0.4844612553670006,1
河北省,康保县,1,0.0009226548930122825,0.0,0.0001697627864543685,0.0,0.0012617465592019903,0.03476,0.5412926391382404,0.0005306034298468814,0.2614243323442137,0.10560212635452872,1
河北省,宽城满族自治县,0,0.0073611141212641,0.0035832366840346896,0.0005405476534410412,0.005332871604611168,0.0027097233729944815,0.005180000000000001,0.5933572710951526,0.001299571210410101,0.3584569732937686,0.13146595788182375,1
河北省,涞水县,0,0.005139621216108687,0.014765704789766137,0.000596648918706807,0.008717825162582184,0.00419702041136399,0.03656,0.6337522441651706,0.0008737415983222407,0.5416913946587537,0.0744224085054181,1
河北省,乐亭县,0,0.030916679309309216,0.0,0.0011409586438421348,0.009413034497176708,0.008026829372653133,0.22602,0.6427289048473968,0.0028827678079077763,0.43976261127596444,0.15702310365978328,1
河北省,临城县,1,0.005930689421359152,0.0,0.0004720365825863953,0.008297560060211836,0.005960227083840675,0.057249999999999995,0.6149012567324954,0.0005700698006619387,0.46854599406528197,0.09037006747086485,1
河北省,临漳县,0,0.006268170573501227,0.0,0.00045677587571358333,0.007823305043728263,0.01837676505577284,0.17804999999999999,0.566427289048474,0.00026232607585405146,0.570919881305638,0.02157023103659783,1
河北省,灵寿县,1,0.004704611107154909,0.0048815108449168235,0.0007881568149543032,0.006505427889096631,0.0067796529290306525,0.03955,0.6193895870736086,0.0006917577773416987,0.4326409495548962,0.09405029646289101,1
河北省,隆尧县,0,0.007203210095949917,0.0,0.0004834234177145703,0.0033097957920689056,0.014417861052951711,0.11155,0.5861759425493716,0.0009543970783609491,0.5133531157270029,0.01104068697607851,1
河北省,卢龙县,0,0.006760459593598385,0.0,0.00032430399605354765,0.01854660578253386,0.008352207412275894,0.07636,0.580789946140036,0.0009885386213676257,0.41973293768546005,0.07248006542629319,1
河北省,鹿泉市,0,0.03385493264309665,0.0,0.0014985511048874755,0.05099716041592689,0.01626651604518072,0.15677,0.7217235188509873,0.009265356999165099,0.6477744807121663,0.1437333878552443,1
河北省,路南区,0,0.2797827116765383,0.0,0.005099636316672211,0.044765011871835084,0.09866242839607363,0.6111099999999999,0.7432675044883302,0.009786093836308216,0.36364985163204755,0.6494581885095072,1
河北省,栾城县,0,0.03892489031862555,0.0,0.0016813721372227555,0.00490975240986479,0.017912430105994408,0.18644,0.6642728904847397,0.0010939388894570445,0.7075667655786351,0.07830709466366796,1
河北省,滦平县,1,0.0031673689783609563,0.0005539303086430439,0.0005169187127995115,0.015300551386862949,0.00191294801315955,0.0060999999999999995,0.5682226211849192,0.0015525005313081865,0.30608308605341256,0.1066244121856471,1
河北省,孟村回族自治县,0,0.014770218681594276,0.0,0.0005356508112356993,0.006950190617694565,0.011477465391601284,0.13874,0.5825852782764811,0.000574141727809524,0.35103857566765584,0.07329789409118789,1
河北省,南宫市,0,0.006566949758654534,0.0,0.0009406520836320723,0.007719130672003185,0.011761868957716602,0.11458,0.6202872531418312,0.0008917520453211756,0.48827893175074183,0.06685749335514209,1
河北省,平泉县,1,0.003973917970406928,0.0,0.0002854422985517936,0.010554909288619855,0.0028453399728098736,0.015489999999999999,0.5978456014362656,0.0011189969026729539,0.30964391691394666,0.12390104273154773,1
河北省,平乡县,1,0.009554741610187599,0.0,0.0009808833317506173,0.008322057686439423,0.016481950155889102,0.14146,0.5682226211849192,0.00015661258259943371,0.3651335311572701,0.0590881210386424,1
河北省,桥东区,0,0.30628736674912765,0.0,0.005213258707843191,0.34855222596610436,0.22724614794616244,0.64865,0.8886894075403949,0.013997719407572187,0.40415430267062324,0.8809037006747086,1
河北省,桥西区,0,0.07809747322597925,0.0,0.00343131683532785,0.07646541589239501,0.03635714661783239,0.07746,0.9721723518850987,0.02796599564961568,0.46780415430267075,0.8323451236965855,1
河北省,青龙满族自治县,1,0.0023190218619671124,0.0009866883622704219,0.0004120949855910977,0.00022499761564366086,0.002984710445198153,0.01118,0.5816876122082585,0.0015045770810327597,0.3718100890207716,0.0625638928644449,1
河北省,青县,0,0.01150841690378072,0.0,0.0004032627816134263,0.021722259232929378,0.008597767941005665,0.08367000000000001,0.5906642728904847,0.0018840493686711876,0.4511869436201781,0.1305459006338172,1
河北省,清苑县,0,0.012500735337372787,0.0,0.0006576526161804322,0.012115146454182662,0.012470810061841869,0.13924,0.5906642728904847,0.0016871873523436995,0.45356083086053417,0.05070537722347168,1
河北省,曲阳县,0,0.005408986906350529,0.0,0.0006380317073439596,0.003055781570602278,0.011962478453010024,0.06816,0.5691202872531418,0.0002956845559477309,0.4375370919881306,0.04825189122878756,1
河北省,容城县,0,0.015195940318470748,0.0,0.0007154420622064871,0.031179056479871875,0.01795728570199246,0.18986999999999998,0.5556552962298025,0.0019947744645689874,0.5357566765578635,0.06777755060314865,1
河北省,沙河市,0,0.014825949514058103,0.0,0.0012685728113144513,0.023387622134342607,0.011247715665148839,0.07017999999999999,0.6104129263913824,0.0023653198349992475,0.4243323442136499,0.11050909834389695,1
河北省,尚义县,1,0.001667280737876222,0.0,0.0001462624158707416,0.0036101890146460133,0.001213964215096262,0.01797,0.5466786355475762,0.0005609862708711716,0.2931750741839763,0.1520139030873032,1
河北省,涉县,0,0.008025239874791399,0.0011597915837213732,0.0006140338265362742,0.01349890557449431,0.006137486219231566,0.04005,0.6364452423698383,0.0011866535383559093,0.45415430267062323,0.08597423839705581,1
河北省,深泽县,0,0.009294664392023061,0.0,0.0008590380468763749,0.0,0.017165059526716202,0.13861,0.5960502692998205,0.0009330977671274261,0.4946587537091988,0.1015129830300552,1
河北省,深州市,0,0.008299249801071891,0.0,0.0005802702113304923,0.013982674232231315,0.010086973728141048,0.13522,0.5978456014362656,0.001326665187199803,0.491839762611276,0.08035166632590471,1
河北省,双滦区,0,0.027910310513621545,0.0,0.00131657416293234,0.020913837567419016,0.008596336379431259,0.014790000000000001,0.6705565529622981,0.002800859427208273,0.3909495548961425,0.43600490697198935,1
河北省,双桥区,0,0.032543710001517116,0.0,0.00147354143362412,0.03628455205852602,0.021728464263689826,0.03888,0.7953321364452423,0.010994986361393245,0.38219584569732945,0.6020241259456144,1
河北省,肃宁县,0,0.02078605243032872,0.0,0.0005000201351890681,0.04457592825192313,0.013191521783356697,0.15698,0.6122082585278277,0.0017305690377237427,0.5124629080118694,0.09681046820691065,1
河北省,桃城区,0,0.03792483149163573,0.0,0.002021227520280026,0.030692909411821512,0.018914236895763704,0.16144999999999998,0.7495511669658886,0.00625307058544759,0.440059347181009,0.548558576978123,1
河北省,万全县,1,0.006700084525095904,0.004483373435579636,0.0004926748718810552,0.01765493975605597,0.0039168479050130265,0.03893,0.5763016157989228,0.0019515493917715435,0.3132047477744808,0.13167041504804744,1
河北省,望都县,0,0.007447806527318944,0.0,0.0007607043125907942,0.017042261259334963,0.01493729521710506,0.16349,0.6247755834829444,0.0005722623768183308,0.527893175074184,0.08260069515436516,1
河北省,围场满族蒙古族自治县,1,0.0007771354971345064,0.0,0.00013251659968017583,0.0017738184117023499,0.0009553923822791128,0.00398,0.5655296229802513,0.0014471002632187675,0.3624629080118695,0.12062972807196892,1
河北省,魏县,1,0.006930748248348975,0.0,0.0006473893715582774,0.0,0.020929716530130156,0.13737,0.5574506283662478,0.00010211140385483079,0.3584569732937686,0.10723778368431813,1
河北省,文安县,0,0.017864827962016345,0.0,0.0005336775403470171,0.006521125397164792,0.010315355517977947,0.0791,0.570915619389587,0.004457350713362483,0.405192878338279,0.06511960744224085,1
河北省,武安市,0,0.020909898724692785,0.0019214457581055585,0.0009892347955117826,0.02034182988705643,0.009815613278592539,0.05817,0.6247755834829444,0.009107961353652667,0.5391691394658754,0.12635452872623185,1
河北省,武邑县,1,0.0067140172332118605,0.0,0.0009833652928683933,0.020464793700257035,0.008597831565964529,0.09927,0.5996409335727109,0.00034955928436193606,0.32195845697329384,0.06828869351870782,1
河北省,辛集市,0,0.014976113145974532,0.0,0.000561957363083118,0.010502108579663308,0.014471146955999046,0.11715,0.6337522441651706,0.002719420884256567,0.4830860534124629,0.10938458392966673,1
河北省,新华区,0,0.18305411154216503,0.0,0.004221044440989574,0.1509339184856947,0.05906047250121325,0.52703,0.9281867145421903,0.030558247116801506,0.4225519287833828,0.7425884277243917,1
河北省,新华区,0,0.17978921360699238,0.0,0.0034344863667552803,0.12280874084817442,0.1138157939734757,0.48387,0.9281867145421903,0.030558247116801506,0.4225519287833828,0.7425884277243917,1
河北省,新市区,0,0.10825869013966767,0.0,0.0038151096381727765,0.08611272380543748,0.07829859225006644,0.47682,0.8195691202872532,0.011023489851426342,0.47908011869436207,0.6691883050500921,1
河北省,兴隆县,0,0.002365464222353637,0.0016617909259291316,0.0003571340808389047,0.014014782771461646,0.0021229421898851905,0.00639,0.5754039497307002,0.0013839853924311957,0.340652818991098,0.12901247188713963,1
河北省,雄县,0,0.02028757109551336,0.0,0.0008950879731118197,0.01091309788181156,0.014573392264891063,0.11776,0.5529622980251346,0.0007750756712845975,0.3777448071216618,0.06910652218360253,1
河北省,徐水县,0,0.01713258674658881,0.0,0.0005492289273507397,0.021163808491352937,0.016247746682316284,0.17476,0.6086175942549371,0.002560145887752943,0.4997032640949555,0.09384583929666734,1
河北省,宣化区,0,0.05385765726157266,0.006075923072928387,0.0017739202189027096,0.046994771540608146,0.027786132972028397,0.16197,0.7262118491921005,0.01135550852653714,0.36172106824925826,0.6971989368227356,1
河北省,宣化县,0,0.0063734399237106824,0.06235178036663262,0.0002865714790603313,0.013670626799118754,0.0025702256506884777,0.027000000000000003,0.5628366247755834,0.0036478202739060103,0.3679525222551929,0.05142097730525455,1
河北省,盐山县,1,0.0092714432118298,0.0,0.0007478528968030307,0.005113582173719566,0.011901621179858055,0.14829,0.5601436265709157,0.00037540036049084265,0.363353115727003,0.053772234716826815,1
河北省,易县,0,0.0031627247423223043,0.003392823140438644,0.0005404638034032785,0.004052097650867918,0.004458932554521421,0.031349999999999996,0.6095152603231597,0.0010253425782784926,0.45578635014836805,0.0741157227560826,1
河北省,鹰手营子矿区,0,0.0140519101742827,0.0,0.0008063969931689499,0.027765799839171896,0.008270131215343285,0.10417,0.6454219030520646,0.0011138286874471726,0.3167655786350149,0.6418932733592313,1
河北省,永年县,0,0.016072152851096505,0.0,0.001364217754389108,0.010284246194959722,0.02300904381071511,0.13391999999999998,0.559245960502693,0.0013080282898704704,0.37062314540059355,0.021876916785933346,1
河北省,永清县,0,0.0132902554639437,0.0,0.0005686877261142043,0.007450132465562404,0.010074089673971394,0.14079,0.5852782764811489,0.0008820420652000107,0.4642433234421366,0.06869760785115518,1
河北省,张北县,1,0.0024506085497289316,0.0,0.0003219953250138146,0.0,0.0015943142191762127,0.021269999999999997,0.5377019748653501,0.0039040384590386837,0.28813056379821966,0.16203230423226334,1
河北省,赵县,0,0.009104250714438312,0.0,0.0006637233589144518,0.0,0.01845018825830015,0.11652,0.6068222621184919,0.0007647392408330349,0.541839762611276,0.07616029441831935,1
河北省,涿州市,0,0.019162117895479922,0.0,0.0006051513125359451,0.018941659735582615,0.017661461455761324,0.2,0.6705565529622981,0.007078105670581407,0.5464391691394659,0.24422408505418114,1
河北省,遵化市,0,0.01133658017035058,0.0,0.0005367911717492721,0.02472191032013641,0.01037500391691153,0.09533,0.6274685816876122,0.002269316321865795,0.40237388724035617,0.08392966673481904,1
河南省,安阳县,0,0.014157179524492153,0.0,0.0008503735429742288,0.01879657670646778,0.012534435020704357,0.13912000000000002,0.5565529622980251,0.0022751109874219735,0.5538575667655787,0.107953383766101,1
河南省,宝丰县,0,0.012986832042751742,0.0,0.0007813426018854542,0.01383140733630175,0.015685620170766208,0.10041,0.5960502692998205,0.001564246475003144,0.4132047477744808,0.1074422408505418,1
河南省,博爱县,0,0.017121750195831956,0.014886877044781803,0.0012706411122459314,0.027282744704528898,0.019742983797427036,0.10042999999999999,0.6427289048473968,0.0007818100123363731,0.4028189910979229,0.1246166428133306,1
河南省,瀍河回族区,0,0.13782389676172901,0.0,0.002123943816539337,0.39795585147208146,0.07946588755783708,0.60714,0.7989228007181328,0.0051074495437327325,0.43887240356083096,0.7261296258433858,1
河南省,邓州市,0,0.006354862979556073,0.0,0.0005932501971761588,0.010512097902979411,0.014594929313466015,0.14389,0.5915619389587073,0.0014301861042980287,0.47744807121661725,0.08576978123083213,1
河南省,范县,1,0.011307166675439115,0.0,0.0007563049806095112,0.020385830477853552,0.01665863666665023,0.21027,0.5287253141831239,0.0009390490452662046,0.38575667655786355,0.07554692291964833,1
河南省,方城县,0,0.004879543997944152,0.0,0.000517751623174621,0.000991559259638924,0.008531597983788679,0.0537,0.5574506283662478,0.0006314619330409167,0.4725519287833828,0.06971989368227356,1
河南省,封丘县,1,0.005203092441970271,0.0,0.0006456508807753306,0.00028089025800757245,0.013470326353092116,0.12916,0.5978456014362656,0.00018182720839794256,0.38026706231454016,0.052136577387037406,1
河南省,凤泉区,0,0.03412429833333849,0.0,0.0002475812115006744,0.02179123313201676,0.0476686781167203,0.34783000000000003,0.6543985637342907,0.0014561837930095348,0.4916913946587538,0.20394602330811695,1
河南省,鼓楼区,0,0.5098751938968547,0.0,0.014566389430119144,0.2626523698837124,0.36303806633570024,1.0,0.997307001795332,0.036459252616565574,0.3584569732937686,0.8820282150889388,1
