Province,County,Povy,MeanNTL,NonAgriculturalPopu,PopuDensity,ImmigrantPopu,PerHousing,EducationYear,ConstructionLand,Popu65,v24,v21,v16,RailwayDensity,v13,v9,RoadDensity
贵州省,开阳县,0,0.00757165282168301,0.15099161725618482,0.004344884815760411,0.0021272687094481078,0.4876854599406528,0.5179533213644524,0.00297,0.9200000000000002,0.9077488997595922,0.3495901120046093,0.5902250699611425,0.002521114932159413,0.8821956214321371,0.3097469754683086,0.00016189206290970944
贵州省,雷山县,1,0.0018561463367814206,0.108566755264772,0.002404164508057385,0.0005453250126112282,0.28086053412462914,0.4254937163375224,0.0016699999999999998,0.56,0.2721852840404381,0.8128293414085285,0.3165367746587565,0.0,0.8133522235877793,0.4943770122041229,0.00033643989151906946
贵州省,黎平县,1,0.0008158374641232767,0.07513800858720097,0.0021493147353336913,0.0015041072432849616,0.3955489614243324,0.473967684021544,0.00203,0.12,0.6480262087694554,0.13489164530644485,0.5237348910114075,0.0022019322681067787,0.9324243111915934,0.976018173817657,0.00014020285314175694
贵州省,六枝特区,1,0.00806858607781882,0.22275608260069515,0.0069046123482365785,0.0025166075897903005,0.3486646884272997,0.4281867145421903,0.006670000000000001,0.2800000000000001,0.30386694326411895,0.4084881551973144,0.4407851588083556,0.00768892486102354,0.2606100817401641,0.7352432392445711,1.1247085065237227e-05
贵州省,罗甸县,1,0.001512472869921141,0.07483132283786546,0.002142347802338249,0.00055863708213218,0.4722551928783384,0.4129263913824057,0.00067,0.48,0.8287535500347141,0.3455961042685227,0.5108247577425131,0.0,0.5358792416285382,0.9410400864546292,0.00012398066583593266
贵州省,湄潭县,0,0.004819168929441671,0.13269270087916582,0.004986128963655992,0.0016278311835385142,0.4756676557863501,0.5170556552962298,0.00267,0.03999999999999999,0.6546446186254691,0.05820573340751915,0.6107567227247208,0.0,0.8022119092550787,0.4366935054382795,0.00013069984886198392
贵州省,盘县,1,0.008110384202166691,0.2003680228992026,0.006442313397141743,0.004330337908874342,0.3470326409495549,0.5008976660682226,0.00298,1.0,0.1151992428324049,0.547648772389502,0.6241826556848329,0.01360736108478343,0.6543096149745089,0.514967334999157,0.00027473744373075515
贵州省,平坝县,0,0.024826537783956337,0.19024739317113065,0.007235175822006631,0.004601590901936562,0.4032640949554897,0.5143626570915619,0.00899,0.8,0.8752629033504626,0.5683555285304868,0.2846352462580689,0.01517092802478494,0.4446710777646235,0.7958297814546084,0.0004841221680292595
贵州省,平塘县,1,0.0013158668776181881,0.06890206501737886,0.0020183745699946924,0.0008139155917692571,0.5146884272997033,0.4263913824057449,0.0007099999999999999,0.03999999999999999,0.2593152404560319,0.8709760164229351,0.03736821107808317,0.0,0.961916172939769,0.5644303220486984,0.00015048286777146432
贵州省,普安县,1,0.002978503379455758,0.06532406460846453,0.004394607721111445,0.0010851685848314763,0.3541543026706232,0.4371633752244165,0.0027900000000000004,0.16000000000000006,0.4697807090607991,0.5452347598930338,0.9659284217471912,0.004187191356666649,0.5446137588600409,0.37180611606506775,0.0003264170170051678
贵州省,普定县,1,0.010618271663039004,0.065017378859129,0.008330224988988905,0.0019562477692495264,0.30964391691394666,0.4416517055655296,0.00186,0.12,0.3912969489440557,0.31563369458106155,0.5312197749092971,0.008792982928484294,0.8658693033281338,0.5367422885614098,0.00013030854868575795
贵州省,七星关区,0,0.004565284025995337,0.13596401553874465,0.008263768719457037,0.005175889242328685,0.30504451038575675,0.4847396768402154,0.00206,0.6800000000000002,0.8102348171554169,0.8722784737369551,0.08852901522699326,0.0019562424827369034,0.6038510281892411,0.07848358734504275,0.00031078177996368244
贵州省,清镇市,0,0.018943838801663258,0.22296053976691885,0.008123634747562409,0.00693339564425953,0.4304154302670624,0.5341113105924596,0.0072099999999999985,0.8400000000000001,0.6513702077906608,0.2863376472952532,0.5584246623997988,0.017713448649764575,0.8424591629185765,0.8915734021083452,0.0004650490794395034
贵州省,仁怀市,0,0.007802316544936082,0.13402167245961968,0.007374578106874342,0.0020015088056207627,0.4583086053412464,0.5008976660682226,0.0028100000000000004,0.76,0.32154519257360914,0.5668901798726511,0.052185994800515605,0.0,0.5775063273943755,0.15967615602601604,0.0002717132523687803
贵州省,榕江县,1,0.0013530207659274074,0.07207115109384585,0.002174223906728355,0.0015200817267101035,0.3725519287833829,0.4290843806104129,0.0003,0.7200000000000002,0.9383283677275189,0.17585271470561653,0.6838297929284354,0.003093836135616005,0.7758208218955177,0.35026227296262114,0.00023769808704971048
贵州省,三都水族自治县,1,0.0018437617073450141,0.0620527499488857,0.002950321154932978,0.0008486835851063314,0.3224035608308606,0.41472172351885095,0.00084,0.12,0.7329342191235306,0.4945718639830531,0.9289652118181536,0.0045104173182519925,0.3198670173648737,0.9054682664082794,0.00022954786337917575
贵州省,石阡县,1,0.002535752877104226,0.08444080965037824,0.003360002265048535,0.0006325582211191128,0.5132047477744808,0.4964093357271095,0.00045999999999999996,0.0,0.6069838307556805,0.7034124066743532,0.09578725501290816,0.0,0.44769211983872464,0.37384390683921104,7.597931421804396e-05
贵州省,水城县,1,0.005247986723677244,0.030975260682886932,0.004462431927258857,0.004003330836406725,0.3243323442136499,0.3788150807899461,0.0016600000000000002,0.8800000000000001,0.337900863271761,0.4073482087576431,0.4517993755384647,0.012260705165360168,0.0984582885140067,0.8375777589286563,0.0001399401230234338
贵州省,思南县,1,0.003233936361581641,0.09619709670823963,0.005583185577621574,0.0011680166410265767,0.5422848664688428,0.473967684021544,0.0009,0.07999999999999997,0.34134587519677456,0.21982252108220965,0.11602227218385372,0.0,0.29680780947138136,0.7076205540595629,1.2264465523424693e-05
贵州省,绥阳县,0,0.0015883287252191304,0.10437538335718666,0.0036047038568336634,0.0010004411776451826,0.4474777448071217,0.4658886894075404,0.00117,0.6400000000000001,0.7448110385893933,0.7654754349826086,0.1724232368077094,0.0,0.3978701825531516,0.7526470704993908,3.940951774847041e-06
贵州省,台江县,1,0.0017431365931742115,0.11664281333060725,0.0022444658613125414,0.0005661544860969529,0.34643916913946593,0.4272890484739677,0.0036799999999999997,0.03999999999999999,0.20705262313797335,0.5868721640874435,0.2238615411647318,0.006061616524624039,0.07328619086515342,0.6009419888696352,0.00018639863394648878
贵州省,天柱县,1,0.0026394741486341303,0.08740543856062155,0.0029958766254785194,0.0008925351082341727,0.5485163204747775,0.533213644524237,0.00365,0.56,0.026632744452021774,0.6893926066039302,0.32661034933017163,0.0,0.6981441412317583,0.11882301096504792,0.00027117102212458153
贵州省,望谟县,1,0.0010774627609673633,0.04201594765896545,0.0020263913148113656,0.0005523725788282027,0.3448071216617211,0.3429084380610413,0.00033,0.9600000000000002,0.061371936488581164,0.8399096590433612,0.3516457818820893,0.0,0.14802378794307286,0.6163190127289732,0.00016659884502945584
贵州省,威宁彝族回族苗族自治县,1,0.0014505497227391088,0.024739317113064808,0.004896863146371922,0.001680139786126725,0.24599406528189915,0.35368043087971274,0.00079,0.4000000000000001,0.1365822320302548,0.6824380848042637,0.15251276807640704,0.007333352519176528,0.17584445398403925,0.3892234154438025,0.0002682642208154745
贵州省,瓮安县,0,0.007714076060201684,0.0950725822940094,0.004744799494690578,0.0015684750147333287,0.4507418397626114,0.5511669658886894,0.0015300000000000001,0.9600000000000002,0.9777308397604072,0.2376627760462169,0.9787011200120632,0.0,0.36670082872786375,0.6425380333845335,7.184271235508393e-05
贵州省,乌当区,0,0.0201730132732266,0.3608668983847884,0.004624325635084456,0.018414820687206616,0.5864985163204749,0.6517055655296229,0.01453,0.48,0.33558707781522945,0.9142627415542942,0.7610369389292143,0.03824983250045368,0.4910679107558637,0.8788873812540833,0.0007971958490251228
贵州省,务川仡佬族苗族自治县,1,0.001342184215170552,0.08321406665303617,0.0028213533633187162,0.0009559632041869434,0.4075667655786351,0.43087971274685816,0.00145,0.12,0.19688063783243506,0.21743277433832547,0.21048421934240835,0.0,0.41930149567219616,0.2310592828731956,0.00011199570043838365
贵州省,西秀区,0,0.029473869979967864,0.2871600899611532,0.011188798953242176,0.009703245780113116,0.37670623145400606,0.552064631956912,0.02265,0.7200000000000002,0.01674034688225765,0.8832476553019244,0.6050579819250461,0.014502356885700025,0.07590604620024607,0.11539060104374355,0.00044946974242319316
贵州省,兴仁县,1,0.004343908774819571,0.08495195256593742,0.00577695538983728,0.002307999629767855,0.4105341246290802,0.4712746858168761,0.00168,0.9600000000000002,0.38101447421208295,0.1337318183162271,0.8167165451248694,0.0001864673685672623,0.24174768826235574,0.5990209029849606,0.0003178810831609246
贵州省,修文县,0,0.009026846780460772,0.1417910447761194,0.005683649387665442,0.0035740557475016773,0.4123145400593473,0.5323159784560143,0.008409999999999999,0.2,0.6092113216701753,0.4213086025228934,0.5587952594360645,0.008694516741511275,0.09813833626490888,0.9627140440780572,0.0006607941975952747
贵州省,沿河土家族自治县,1,0.0020883581387140427,0.07534246575342464,0.004429283323691501,0.0007340431746435457,0.4431750741839763,0.452423698384201,0.00122,0.6400000000000001,0.3305479397023947,0.7788566286773208,0.465645085619885,0.0,0.7132112440965519,0.8975268463028431,0.00013720102178985214
贵州省,印江土家族苗族自治县,1,0.0018391174713063621,0.09865058270292372,0.0035242182838726155,0.000579936393365703,0.4704747774480714,0.4614003590664272,0.00102,0.2800000000000001,0.03804543081235495,0.021534583972903792,0.3921304355669309,0.0,0.4696860641157497,0.9707775357570504,5.50559347949908e-05
贵州省,余庆县,0,0.005090082698363062,0.12093641382130445,0.003535988901262176,0.00138555151825719,0.5934718100890208,0.5179533213644524,0.00183,0.2800000000000001,0.5769855496846973,0.4759608229653836,0.775377764312312,0.0,0.3716669946532638,0.019914397169108918,0.0003689066261407882
贵州省,玉屏侗族自治县,0,0.012827379938758007,0.2093641382130443,0.0060522287743558344,0.0011697393794351705,0.5632047477744808,0.5592459605026929,0.00576,0.24,0.9460957249462724,0.11093060403208642,0.1337690400020268,0.025182846238865176,0.5644483109791327,0.7239003614223054,0.0002753188039925766
贵州省,云岩区,0,0.3551354414036739,0.6581476180740135,0.2484852726512409,0.0608735881179913,0.3054896142433235,0.8141831238779174,0.36066,0.6800000000000002,0.7717756954218375,0.7990112245912455,0.963891593791642,0.1314195375466555,0.7907398122618651,0.29577181065369595,0.007200068582622888
贵州省,长顺县,1,0.0026162529684408678,0.09946841136781844,0.0031666460150654354,0.0010624597603545584,0.4425816023738873,0.4084380610412926,0.00195,0.4000000000000001,0.9463030129741158,0.22279228693596986,0.9699015873120884,0.0,0.9944809198232158,0.9494315353826732,9.154747122931914e-05
贵州省,镇宁布依族苗族自治县,1,0.005455429266737053,0.11296258433858107,0.0041675938678900895,0.0012762359356027855,0.4094955489614244,0.4066427289048474,0.00292,0.8800000000000001,0.036934005645751465,0.00576446779956388,0.002306614404174196,0.00301439723114985,0.29612273860219146,0.21895128596094174,0.00027331758309130676
贵州省,镇远县,0,0.003356234577266155,0.15600081782866487,0.0026538924715926488,0.001903939166661316,0.4893175074183976,0.4937163375224417,0.00053,0.32,0.7493203046776081,0.1460482585004748,0.9561142431250068,0.012980649967213615,0.22917320136595715,0.6941587893368124,0.00011348264110804223
贵州省,正安县,1,0.0021765986234484388,0.08842772439173993,0.0035412379603683313,0.0006551104330134313,0.4164688427299704,0.4461400359066427,0.00193,0.36000000000000004,0.4061554840137477,0.6908922876116469,0.13358417841583392,0.0,0.4504983336354361,0.8185299145662289,7.940039575876223e-05
贵州省,钟山区,0,0.04910815187271077,0.5242281741975056,0.03578194517723607,0.02288532685750745,0.3313056379821959,0.6166965888689406,0.0354,0.0,0.04971782645887928,0.4386682651096561,0.06566410109568661,0.12168613118026947,0.4966022156346941,0.5427149496604672,0.001897548714580039
贵州省,遵义县,0,0.007399816088252869,0.12635452872623185,0.0051685099082353116,0.00612026311540327,0.4712166172106826,0.5224416517055656,0.0026899999999999997,0.8400000000000001,0.6868242982281182,0.6399794754549846,0.5367255367733104,0.004227386490962398,0.935635710779696,0.7239928325541988,0.00023375713527486343
海南省,保亭黎族苗族自治县,1,0.00608085305327558,0.3821304436720507,0.003346513773769688,0.0023377560204617467,0.2749258160237389,0.6247755834829444,0.0017299999999999998,0.8800000000000001,0.9910154831213266,0.2077664245439757,0.2092082851752115,0.0,0.014754475636700966,0.3789728061528297,0.00035192419849258206
海南省,昌江黎族自治县,0,0.009918540099882037,0.29707626252300146,0.003647141704394941,0.0024533361064201288,0.2701780415430268,0.5700179533213644,0.01527,0.7200000000000002,0.7518648186171479,0.2949035729716531,0.009521710048558651,0.009545511951630746,0.03575903825322875,0.7137648480046247,0.0003084451589113618
海南省,澄迈县,0,0.012773197184973729,0.3112860355755469,0.0058564865884153895,0.004604096703258153,0.31498516320474784,0.6014362657091561,0.0249,0.6000000000000001,0.3454746544810076,0.7834275120674667,0.1658902093490919,0.008522795516886833,0.9287915202847532,0.34000860187027104,0.00042899356320154114
海南省,东方市,0,0.008742000303423422,0.21866693927622166,0.004588950157956914,0.0020353371234622408,0.2707715133531158,0.544883303411131,0.0195,0.36000000000000004,0.33738604292574914,0.3142813093982482,0.8802511672778104,0.015497483760808988,0.9871876101066854,0.5926365677060467,0.0003603427422839574
海南省,乐东黎族自治县,0,0.005464717738814358,0.2001635657329789,0.00425097437647938,0.0016846815510221085,0.3124629080118695,0.5816876122082585,0.02028,0.6400000000000001,0.434901208972652,0.1918202087405328,0.30927011714543123,0.008689284238821888,0.6878217985058708,0.14387576893122986,0.00036621783492986413
海南省,临高县,1,0.00874045222474387,0.2554692291964833,0.008416818558000751,0.001031293856417271,0.3140949554896143,0.5655296229802513,0.03403,0.5200000000000001,0.6496623777771702,0.01917756506337108,0.06874463220159685,0.010424810244479176,0.3411362840435305,0.528913067559721,0.00026828099082302706
海南省,陵水黎族自治县,0,0.01416337183921036,0.20353710897566954,0.007614412389306489,0.0012425642303439072,0.2884272997032641,0.6166965888689406,0.03486,0.32,0.9921667812825196,0.15654773903308294,0.3441923220469201,0.008973979953330834,0.05100838998637998,0.5770776456140327,0.00040564971268840455
海南省,美兰区,0,0.07724138571618765,0.3107748926599877,0.041532273521789405,0.014961200015723904,0.3004451038575668,0.6750448833034111,0.09256,0.12,0.7065964531055298,0.6657209224643579,0.6876087721588495,0.018148459896077745,0.6790694960186642,0.4132932167120559,0.0012771925951964571
海南省,琼海市,0,0.008853461968351082,0.2715191167450419,0.007503259586173723,0.007347635925235033,0.3909495548961425,0.6400359066427289,0.0408,1.0,0.9570574868557852,0.4257416309340148,0.7825987741257953,0.004948044815909853,0.36017714569758336,0.4202440829585112,0.00048571531874675095
海南省,琼山区,0,0.02086036020694716,0.5873032099775097,0.0062137407324282575,0.03769805814492709,0.3678041543026707,0.7989228007181328,0.02888,0.16000000000000006,0.5457702713258442,0.6164426397201921,0.3826802958717702,0.004869557275569041,0.01122745012361973,0.12512995354098452,0.0006945466327960215
海南省,琼中黎族苗族自治县,1,0.0023221180193262144,0.36372929871191984,0.0015438596267982599,0.002218887070268777,0.2971810089020772,0.5996409335727109,0.00185,0.6400000000000001,0.8006266636812283,0.18297507169941787,0.5107265121311009,0.0,0.052074165228354494,7.387247793374904e-05,0.0003379939122189384
海南省,三亚市,0,0.030159668835008868,0.3972602739726027,0.008955022085018534,0.0313331661755035,0.35727002967359056,0.7109515260323159,0.03115,0.48,0.9851942133904948,0.17727694439361996,0.4207360740513782,0.018809420122159914,0.4573622179356448,0.7255807175096544,0.0007334027402952582
海南省,文昌市,0,0.008655307897368576,0.20977305254549167,0.005775682890660031,0.006527299217579199,0.32997032640949564,0.6140035906642728,0.03841,0.0,0.9535818083336032,0.2988786802471453,0.4141506268579214,0.0061422446342468745,0.2899932674080201,0.5232538350561345,0.0006569706358732955
海南省,五指山市,1,0.00393831216077726,0.3706808423635249,0.0027853416366025482,0.0031300590758322824,0.28471810089020777,0.6741472172351884,0.00617,0.44,0.2596040259970812,0.5004272349454097,0.01312527898221723,0.0,0.6321647621826816,0.04434388873284631,0.0002956831831638784
河北省,安次区,0,0.027791108455296136,0.2436107135555101,0.013397443962715135,0.006514300373223446,0.4863501483679526,0.7082585278276481,0.16752,0.07999999999999997,0.22169074254853266,0.1570440528943669,0.2712603484721398,0.011311957291361686,0.927847860873896,0.925828396883558,0.0014959964737369716
河北省,安平县,0,0.010626012056436757,0.08730320997750969,0.014619870297340113,0.000799820459335308,0.4845697329376855,0.6175942549371635,0.17901,0.7200000000000002,0.2739624466194061,0.5612361896495726,0.5393293258539296,0.0,0.027141893765735496,0.8979148376153776,0.0006449297704505714
河北省,霸州市,0,0.044033549961143226,0.10509098343896953,0.016617503130745632,0.008049260295280495,0.4353115727002968,0.5834829443447037,0.14619000000000001,0.0,0.05757392628633615,0.9661410858895498,0.8260479753849415,0.0286422440396443,0.5867064221345423,0.5859214567048169,0.0011694005766512438
河北省,柏乡县,0,0.006876565494564696,0.048456348395011235,0.016729578495781904,0.0001273260296533396,0.4427299703264096,0.5906642728904847,0.12928,0.6800000000000002,0.6414872807485096,0.4885018717122615,0.8358496790706169,0.006782988372665501,0.28595977445483456,0.5916499254013354,0.0003234990356910257
河北省,北戴河区,0,0.09509537712744713,0.4795542833776324,0.018093952113629085,0.00361179937990814,0.5710682492581602,0.8267504488330342,0.30985999999999997,0.4000000000000001,0.497532614819915,0.9585927643824684,0.36963672948017456,0.04518813106658146,0.7457778504298611,0.13940357769900832,0.003718067194468741
河北省,泊头市,0,0.009266798975791149,0.1959721938253936,0.012556576506388502,0.0011656674522875852,0.3704747774480713,0.6095152603231597,0.15613,0.6400000000000001,0.2439633285249683,0.9603660186147958,0.7249114452658135,0.003724114868655858,0.2840535750247165,0.12915713052861358,0.0008071236934962267
河北省,沧县,0,0.016578374579309618,0.017583316295236143,0.009306359107857187,0.000983213793559245,0.4399109792284867,0.5484739676840215,0.17120999999999995,0.4000000000000001,0.1814168110531295,0.3029838965802612,0.12774541715710555,0.024478361104048555,0.17772025540483774,0.4306052624772299,0.0008361190365545692
河北省,曹妃甸区,0,0.05962115418554032,0.1803312206092824,0.004194220913174041,0.006653059121406544,0.4427299703264096,0.7082585278276481,0.45202,0.5200000000000001,0.9121037761903106,0.1259819056884134,0.2520227076005587,0.024796354562944517,0.05397259324481948,0.5561855353760529,0.0005989743597540928
河北省,昌黎县,0,0.014205169963558232,0.20455939480678795,0.010048480628029243,0.0031955231353588453,0.4805637982195846,0.6211849192100538,0.1249,0.5200000000000001,0.8978249930779759,0.7452824362172081,0.28825051356864034,0.00919017745081507,0.5166204581397132,0.2434838746683793,0.0011297283287844502
河北省,成安县,0,0.012570398877952577,0.052341034553261084,0.01680144288681708,0.0005342055192466684,0.3790801186943621,0.5601436265709157,0.14823,0.16000000000000006,0.06098580774240853,0.21189988454962733,0.02512634207732432,0.005905830649099096,0.94757948085988,0.9405375363685792,0.0011582317516212516
河北省,赤城县,1,0.0011517705375858026,0.10406869760785116,0.0009426037655477528,0.0007033471084540567,0.33293768545994074,0.5080789946140036,0.00588,0.7200000000000002,0.174000688783403,0.4162619155053465,0.5497597089173477,0.003086938745707267,0.47621669290346,0.9284678689597108,0.00029125031116749016
河北省,崇礼县,1,0.002367012301033188,0.12921692905336332,0.0009412040164527779,0.0007285617342525656,0.3025222551928784,0.5592459605026929,0.00602,0.12,0.7395235244049412,0.6532989189838965,0.8651862109348915,0.0,0.551377469892477,0.7246424774294078,0.00023016276365610226
河北省,磁县,0,0.012915620423492405,0.060110406869760775,0.015842042132129634,0.0011539215085926275,0.4888724035608309,0.5861759425493716,0.09207,0.6000000000000001,0.6098043111261756,0.5104357230506602,0.003589084406339114,0.014556346799813246,0.5047632468773112,0.7979058692327857,0.000865069659592772
河北省,大厂回族自治县,0,0.058636576145346016,0.19883459415252505,0.014020968559567516,0.0013637823692758688,0.4302670623145401,0.6822262118491921,0.33333,0.12,0.6096404499871949,0.004427485148919364,0.7748532538686066,0.010719495282304224,0.4174622680325973,0.6388874004025813,0.001107586328812579
河北省,大城县,0,0.013036370560497371,0.09261909629932527,0.011642953909602613,0.0008378773169069704,0.3872403560830861,0.580789946140036,0.07214000000000001,0.24,0.6842037712809329,0.06662492671189085,0.8115404712929786,0.0,0.7009590686967568,0.00763207659337672,0.0006365056366566785
河北省,大名县,1,0.005630362157526294,0.019934573706808414,0.01625608155192727,0.0003133817777814669,0.4864985163204748,0.5574506283662478,0.12727,0.5200000000000001,0.19792826198658267,0.7548075477793096,0.07308748135239099,0.0005139744687166503,0.8102061669096895,0.6869802478737513,0.0006256778017802548
河北省,定兴县,0,0.009167721940299895,0.06675526477203025,0.01533937314463655,0.0011210328662467463,0.5160237388724036,0.5771992818671454,0.20284000000000002,0.12,0.8632651340531162,0.7108483352566298,0.7527248364548377,0.013969592975507846,0.909726880223378,0.5068075770822367,0.0006247275013522776
河北省,定州市,0,0.01550555605438091,0.09476589654467388,0.02010192400284976,0.003451897933074118,0.462166172106825,0.6032315978456014,0.15336,0.12,0.6864215466984044,0.6381102703147391,0.09535683277351208,0.01975341117553168,0.8729591500353272,0.8458061465813055,0.00048804075979403663
河北省,东光县,0,0.007632027890185491,0.07616029441831935,0.010792924459199778,0.0005213632874735149,0.3956973293768547,0.5673249551166966,0.1021,0.4000000000000001,0.4722524906873382,0.9414946618178036,0.21527037242435304,0.03371515539700544,0.05189125218736401,0.1589484289035199,0.0008977823543252614
河北省,丰南区,0,0.027140915409884798,0.22817419750562254,0.009455305136554274,0.008696383486581355,0.40267062314540064,0.6310592459605026,0.13953,0.8400000000000001,0.24492474517440116,0.3387587870272448,0.4518571078739539,0.02650643157824887,0.910820153338692,0.5359259946802954,0.0005750100189615121
河北省,丰宁满族自治县,1,0.0009242029716918334,0.12850132897158045,0.0008458302031179093,0.001129489945707116,0.30459940652818995,0.5852782764811489,0.0066300000000000005,0.36000000000000004,0.78389678500836,0.5466188902655174,0.9372478263116676,0.006787031670198211,0.247735652883118,0.2989147559040734,0.000247827171611445
河北省,丰润区,0,0.03433328895507785,0.17736659169903904,0.014782082129960022,0.00592700318847557,0.43842729970326416,0.6265709156193896,0.18113,0.2,0.4843826787066222,0.3951802687820453,0.736830785405554,0.03742071866521711,0.8553826139594808,0.19816317834448052,0.0008016734410416508
河北省,峰峰矿区,0,0.028275657081995538,0.6092823553465548,0.03363294856669668,0.0011376338000022865,0.4062314540059348,0.6759425493716337,0.22424000000000002,0.48,0.007857595544335025,0.898492087944822,0.5469618651474171,0.06285567639729824,0.7345926136761087,0.2921775478550081,0.001926678217698802
河北省,阜城县,1,0.003915090980583997,0.06573297894091187,0.010713138760786221,0.00016178079782521503,0.4465875370919882,0.5789946140035905,0.14706,0.48,0.9584807806012032,0.08088838784382649,0.7465212227519616,0.014141314200132291,0.5503604807717302,0.9694575923350028,0.0005178410632149012
河北省,阜平县,1,0.0022927045244147486,0.10928235534655488,0.0017641610468596232,0.00036741311877827153,0.3882789317507419,0.5852782764811489,0.01327,0.16000000000000006,0.053817287527737546,0.1390676473494046,0.3711517490126217,0.0,0.3511470716425186,0.5240033564401684,0.00046663664015447715
河北省,复兴区,0,0.2291187407308789,0.8415456961766509,0.11490820270466515,0.0038247924922433694,0.3449554896142434,0.7746858168761221,0.79487,0.48,0.8698084220260558,0.8472040431636363,0.27250753933699673,0.14940317360801753,0.9740423896081752,0.4590252222599713,0.0022188452892791645
河北省,高阳县,0,0.015384805917375947,0.08536086689838478,0.015680657423974932,0.004125175425669084,0.4419881305637983,0.6014362657091561,0.13333,0.6000000000000001,0.496078412585865,0.6635669084975725,0.7472655688000401,0.0,0.7192528118320158,0.2482694618072094,0.0009552867102229226
河北省,高邑县,0,0.012799514522526092,0.08546309548149661,0.019739070862456992,0.0005412530854636429,0.4658753709198814,0.6283662477558348,0.11842,0.6800000000000002,0.6001441105364631,0.9808104703182028,0.07666188541139307,0.02746992559619017,0.9477809449609638,0.8997887178143735,0.0010677631508778126
河北省,沽源县,1,0.0016084537480532911,0.11153138417501532,0.0009982119795935668,0.0011448379788018606,0.2746290801186944,0.533213644524237,0.02534,0.8,0.23172577953770696,0.5273932516995957,0.20628867786606908,0.0,0.4028577504602685,0.3935269981870627,0.00032252078525046087
河北省,固安县,0,0.02696598251909555,0.08239623798814147,0.012687484859248073,0.0025153546891295052,0.4660237388724036,0.6095152603231597,0.13846,0.8800000000000001,0.18127014218877527,0.5155727687101979,0.83896727236342,0.01000002616251345,0.4012485477978664,0.13297401229109182,0.0006852113285917737
河北省,广平县,0,0.01046036763772482,0.03363320384379472,0.0181003782344742,0.00021863116530880948,0.3951038575667657,0.5601436265709157,0.16139,0.8,0.505570424170386,0.923622012265064,0.9563380468916828,0.01117995551897032,0.4304883526809681,0.2538707963312446,0.0008725043629410649
河北省,广阳区,0,0.08093974568163452,0.5701288080147209,0.027736251004280208,0.011621593304373578,0.5446587537091989,0.8240574506283662,0.24020999999999998,0.48,0.8455011135526831,0.9983836970920232,0.4210907299435722,0.04946356144587369,0.5125425742106213,0.06643661030391501,0.0016763075949418882
河北省,海兴县,1,0.006981834844774151,0.1133714986710284,0.005138351677734494,0.0005086776682829607,0.3956973293768547,0.570915619389587,0.27015,0.6000000000000001,0.70062056251663,0.8068114454724932,0.13094136077428173,0.00963803211282037,0.35114195065162485,0.08736604335855704,0.00064021180832579
河北省,行唐县,1,0.0058037469696359855,0.06839092210181966,0.009231249843920023,0.0006666997641257892,0.4385756676557864,0.6095152603231597,0.054220000000000004,0.32,0.3234750369789882,0.5627264872760052,0.9989634923629428,0.009995507182918069,0.020502316593508468,0.5916588525038543,0.0006888336502231228
河北省,怀安县,1,0.004532774373724771,0.12758127172357392,0.002595039384644848,0.0011603426244792044,0.32551928783382794,0.5825852782764811,0.02246,0.8,0.6157275881172299,0.7004254893631329,0.7018517577989856,0.012320641105256788,0.7342368961652176,0.8565790563980649,0.0003950119378975764
河北省,鸡泽县,0,0.008932413981008172,0.01911674504191372,0.017740960841860002,0.0001790081819111527,0.398219584569733,0.5233393177737882,0.12389000000000001,0.6000000000000001,0.1882035802162937,0.7748809486787096,0.0929375645056198,0.025197592382808,0.7338939214839711,0.059234668149462384,0.0013673481557989154
河北省,冀州市,0,0.005859477802099814,0.1101001840114496,0.008760234273461027,0.0011291767205419171,0.5390207715133531,0.6193895870736086,0.07996,0.44,0.2257238003599763,0.4059158576105459,0.5395188535883797,0.004671435696466325,0.25411521348912275,0.011858727643797792,0.0009436259649713896
河北省,井陉县,0,0.0074091045603301734,0.10815784093232468,0.0050324161212284505,0.0012809343130807686,0.490652818991098,0.6373429084380611,0.046830000000000004,0.9600000000000002,0.755386553086115,0.2958140536903419,0.4620916621630132,0.02786022272861221,0.7556309973482086,0.5865519123308275,0.0006556961152993025
河北省,景县,0,0.0068951424387193065,0.05878143528930688,0.009661450003268731,0.0006800118336467412,0.42284866468842736,0.5933572710951526,0.13033,0.8800000000000001,0.9756654857647629,0.3113384379102534,0.4014529563073746,0.012160098409105128,0.3736135888354618,0.09915057778568913,0.0007331791401945577
河北省,开平区,0,0.0752443642195671,0.4844612553670006,0.019680822212618385,0.005792472980022657,0.3866468842729971,0.6570915619389587,0.34630000000000005,1.0,0.6685367205000677,0.008566991756189095,0.2720745974737027,0.05241493080371955,0.7303452705695759,0.6587497737018486,0.0016138728568237796
河北省,康保县,1,0.0009226548930122825,0.10560212635452873,0.0012617465592019905,0.0005306034298468813,0.2614243323442137,0.5412926391382404,0.03476,0.8,0.9562064836495098,0.2054046592207376,0.724177034146139,0.0,0.15074028596694766,0.4296093241822431,0.0001697627864543685
河北省,宽城满族自治县,0,0.0073611141212641,0.13146595788182375,0.002709723372994481,0.001299571210410101,0.3584569732937686,0.5933572710951526,0.005180000000000001,0.6000000000000001,0.9532174580800008,0.05545980883765882,0.6828767971027111,0.005332871604611168,0.8387930741901443,0.41609820841017536,0.0005405476534410412
